t,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,q1_1,q1_2,q1_3,q1_4,q1_5,q2_1,q2_2,q2_3,q2_4,q2_5
32.6633165829146,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.380709469635626,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.38070946963563,1,2,3,4,5,6,7,8,9,10
32.9145728643216,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.3451764655559,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.3451764655559,1,2,3,4,5,6,7,8,9,10
33.1658291457286,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.309643461476174,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.30964346147618,1,2,3,4,5,6,7,8,9,10
33.4170854271357,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.274110457396448,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.27411045739645,1,2,3,4,5,6,7,8,9,10
33.6683417085427,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.238577453316722,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.23857745331673,1,2,3,4,5,6,7,8,9,10
33.9195979899498,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.203044449236996,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.203044449237,1,2,3,4,5,6,7,8,9,10
34.1708542713568,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.16751144515727,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.16751144515727,1,2,3,4,5,6,7,8,9,10
34.4221105527638,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.131978441077544,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.13197844107755,1,2,3,4,5,6,7,8,9,10
34.6733668341709,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
34.9246231155779,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
35.1758793969849,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
35.427135678392,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
35.678391959799,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
35.929648241206,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
36.1809045226131,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
36.4321608040201,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
36.6834170854271,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
36.9346733668342,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
37.1859296482412,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
37.4371859296482,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
37.6884422110553,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
37.9396984924623,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
38.1909547738693,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
38.4422110552764,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
38.6934673366834,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
38.9447236180904,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
39.1959798994975,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
39.4472361809045,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
39.6984924623116,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
39.9497487437186,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
40.2010050251256,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
40.4522613065327,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
40.7035175879397,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
40.9547738693467,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
41.2060301507538,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
41.4572864321608,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
41.7085427135678,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
41.9597989949749,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
42.2110552763819,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
42.4623115577889,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
42.713567839196,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
42.964824120603,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
43.21608040201,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
43.4673366834171,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
43.7185929648241,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
43.9698492462312,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
44.2211055276382,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
44.4723618090452,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
44.7236180904523,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
44.9748743718593,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
45.2261306532663,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
45.4773869346734,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
45.7286432160804,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
45.9798994974874,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
46.2311557788945,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
46.4824120603015,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
46.7336683417085,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
46.9849246231156,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
47.2361809045226,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
47.4874371859297,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
47.7386934673367,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
47.9899497487437,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
48.2412060301508,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
48.4924623115578,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
48.7437185929648,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
48.9949748743719,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
49.2462311557789,0.076141893927122,0.0812177796947966,0.0862936654624704,0.0913695512301442,0.0964454369978181,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
49.4974874371859,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.0609124329180928,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
49.748743718593,0.076141893927122,0.0812177796947966,0.0862936654624705,0.0913695512301442,0.096445436997818,5.07614189392713,5.0812177796948,5.08629366546247,5.09136955123015,5.09644543699782,1,2,3,4,5,6,7,8,9,10
50,0.111674898006848,0.116750783774522,0.121826669542196,0.0913695512301442,0.060912432918093,5.11167489800685,5.11675078377453,5.1218266695422,5.09136955123015,5.0609124329181,1,2,3,4,5,6,7,8,9,10
